2025-09-07T22:02:33.0275073-03:00 [SeekPickup] AgentA pos=(579.45654, 504.6815) dist=206,40558
2025-09-07T22:02:33.0412083-03:00 [Wander] AgentA pos=(585.9056, 502.99207) dist=456,84375
2025-09-07T22:02:33.0417227-03:00 [SeekPickup] AgentA pos=(579.4818, 504.77527) dist=206,40482
2025-09-07T22:02:33.0600415-03:00 [Wander] AgentA pos=(585.93054, 503.0845) dist=456,84305
2025-09-07T22:02:33.0605374-03:00 [SeekPickup] AgentA pos=(579.506, 504.86484) dist=206,40416
2025-09-07T22:02:33.0747450-03:00 [Wander] AgentA pos=(585.95435, 503.1728) dist=456,8424
2025-09-07T22:02:33.0752708-03:00 [SeekPickup] AgentA pos=(579.52905, 504.95035) dist=206,40358
2025-09-07T22:02:33.0916465-03:00 [Wander] AgentA pos=(585.9771, 503.25705) dist=456,84177
2025-09-07T22:02:33.0923295-03:00 [SeekPickup] AgentA pos=(579.5511, 505.03198) dist=206,40306
2025-09-07T22:02:33.1080143-03:00 [Wander] AgentA pos=(585.99884, 503.33752) dist=456,84122
2025-09-07T22:02:33.1086102-03:00 [SeekPickup] AgentA pos=(579.5721, 505.10995) dist=206,40256
2025-09-07T22:02:33.1244784-03:00 [Wander] AgentA pos=(586.01953, 503.41437) dist=456,84076
2025-09-07T22:02:33.1249315-03:00 [SeekPickup] AgentA pos=(579.5921, 505.1844) dist=206,4021
2025-09-07T22:02:33.1420074-03:00 [Wander] AgentA pos=(586.03925, 503.48773) dist=456,84033
2025-09-07T22:02:33.1426664-03:00 [SeekPickup] AgentA pos=(579.6112, 505.25546) dist=206,40164
2025-09-07T22:02:33.1590007-03:00 [Wander] AgentA pos=(586.0581, 503.55777) dist=456,83994
2025-09-07T22:02:33.1594595-03:00 [SeekPickup] AgentA pos=(579.62946, 505.3233) dist=206,40128
2025-09-07T22:02:33.1755783-03:00 [Wander] AgentA pos=(586.0761, 503.62463) dist=456,83957
2025-09-07T22:02:33.1760432-03:00 [SeekPickup] AgentA pos=(579.6469, 505.3881) dist=206,40096
2025-09-07T22:02:33.1949304-03:00 [Wander] AgentA pos=(586.09326, 503.6885) dist=456,83923
2025-09-07T22:02:33.1953319-03:00 [SeekPickup] AgentA pos=(579.6635, 505.44995) dist=206,4006
2025-09-07T22:02:33.2085140-03:00 [Wander] AgentA pos=(586.1097, 503.74945) dist=456,83893
2025-09-07T22:02:33.2089874-03:00 [SeekPickup] AgentA pos=(579.6794, 505.509) dist=206,40033
2025-09-07T22:02:33.2280525-03:00 [Wander] AgentA pos=(586.1253, 503.80768) dist=456,83865
2025-09-07T22:02:33.2284704-03:00 [SeekPickup] AgentA pos=(579.6945, 505.5654) dist=206,40004
2025-09-07T22:02:33.2421902-03:00 [Wander] AgentA pos=(586.1402, 503.86325) dist=456,83844
2025-09-07T22:02:33.2426713-03:00 [SeekPickup] AgentA pos=(579.7089, 505.61926) dist=206,39973
2025-09-07T22:02:33.2617904-03:00 [Wander] AgentA pos=(586.1544, 503.91635) dist=456,83826
2025-09-07T22:02:33.2622664-03:00 [SeekPickup] AgentA pos=(579.7227, 505.6707) dist=206,39952
2025-09-07T22:02:33.2765981-03:00 [Wander] AgentA pos=(586.168, 503.967) dist=456,83804
2025-09-07T22:02:33.2771240-03:00 [SeekPickup] AgentA pos=(579.7359, 505.71976) dist=206,39934
2025-09-07T22:02:33.2945815-03:00 [Wander] AgentA pos=(586.181, 504.01538) dist=456,83783
2025-09-07T22:02:33.2951416-03:00 [SeekPickup] AgentA pos=(579.7485, 505.76663) dist=206,39914
2025-09-07T22:02:33.3113356-03:00 [Wander] AgentA pos=(586.1934, 504.06158) dist=456,83768
2025-09-07T22:02:33.3117671-03:00 [SeekPickup] AgentA pos=(579.7605, 505.81137) dist=206,39899
2025-09-07T22:02:33.3264446-03:00 [Wander] AgentA pos=(586.20526, 504.10568) dist=456,83752
2025-09-07T22:02:33.3269571-03:00 [SeekPickup] AgentA pos=(579.772, 505.8541) dist=206,39886
2025-09-07T22:02:33.3445181-03:00 [Wander] AgentA pos=(586.21655, 504.1478) dist=456,83737
2025-09-07T22:02:33.3449227-03:00 [SeekPickup] AgentA pos=(579.7829, 505.8949) dist=206,3987
2025-09-07T22:02:33.3603412-03:00 [Wander] AgentA pos=(586.22736, 504.188) dist=456,83722
2025-09-07T22:02:33.3607338-03:00 [SeekPickup] AgentA pos=(579.79333, 505.93384) dist=206,39857
2025-09-07T22:02:33.3679347-03:00 [GameController] Spawned pickup (special=True) at (600.3739, 440.3404)
2025-09-07T22:02:33.3687398-03:00 [GameController] Spawned pickup (special=False) at (1029.4685, 218.3792)
2025-09-07T22:02:33.3784451-03:00 [Wander] AgentA pos=(586.2376, 504.22638) dist=456,83713
2025-09-07T22:02:33.3788939-03:00 [SeekPickup] AgentA pos=(579.8033, 505.97104) dist=206,39844
2025-09-07T22:02:33.3952998-03:00 [Wander] AgentA pos=(586.24744, 504.26306) dist=456,83704
2025-09-07T22:02:33.3957316-03:00 [SeekPickup] AgentA pos=(579.8128, 506.00656) dist=206,39833
2025-09-07T22:02:33.4093042-03:00 [Wander] AgentA pos=(586.25684, 504.29807) dist=456,8369
2025-09-07T22:02:33.4097200-03:00 [SeekPickup] AgentA pos=(579.8219, 506.04047) dist=206,39824
2025-09-07T22:02:33.4283943-03:00 [Wander] AgentA pos=(586.2658, 504.33148) dist=456,8368
2025-09-07T22:02:33.4288563-03:00 [SeekPickup] AgentA pos=(579.83057, 506.07285) dist=206,39815
2025-09-07T22:02:33.4425644-03:00 [Wander] AgentA pos=(586.27435, 504.3634) dist=456,83673
2025-09-07T22:02:33.4431408-03:00 [SeekPickup] AgentA pos=(579.83887, 506.10376) dist=206,39809
2025-09-07T22:02:33.4614645-03:00 [Wander] AgentA pos=(586.28253, 504.39386) dist=456,83664
2025-09-07T22:02:33.4619264-03:00 [SeekPickup] AgentA pos=(579.8468, 506.13327) dist=206,39806
2025-09-07T22:02:33.4754188-03:00 [Wander] AgentA pos=(586.29034, 504.42294) dist=456,83655
2025-09-07T22:02:33.4758813-03:00 [SeekPickup] AgentA pos=(579.8544, 506.16144) dist=206,39801
2025-09-07T22:02:33.4934302-03:00 [Wander] AgentA pos=(586.2978, 504.4507) dist=456,8365
2025-09-07T22:02:33.4939129-03:00 [SeekPickup] AgentA pos=(579.8616, 506.18835) dist=206,39793
2025-09-07T22:02:33.5088748-03:00 [Wander] AgentA pos=(586.30493, 504.47723) dist=456,83636
2025-09-07T22:02:33.5094106-03:00 [SeekPickup] AgentA pos=(579.86847, 506.21405) dist=206,3979
2025-09-07T22:02:33.5254012-03:00 [Wander] AgentA pos=(586.3117, 504.50256) dist=456,83633
2025-09-07T22:02:33.5258546-03:00 [SeekPickup] AgentA pos=(579.87506, 506.2386) dist=206,39789
2025-09-07T22:02:33.5420357-03:00 [Wander] AgentA pos=(586.3182, 504.52673) dist=456,8363
2025-09-07T22:02:33.5425862-03:00 [SeekPickup] AgentA pos=(579.8813, 506.262) dist=206,39781
2025-09-07T22:02:33.5578850-03:00 [Wander] AgentA pos=(586.32434, 504.5498) dist=456,83624
2025-09-07T22:02:33.5583338-03:00 [SeekPickup] AgentA pos=(579.88727, 506.28433) dist=206,39777
2025-09-07T22:02:33.5767184-03:00 [Wander] AgentA pos=(586.33026, 504.57184) dist=456,8362
2025-09-07T22:02:33.5771289-03:00 [SeekPickup] AgentA pos=(579.893, 506.3057) dist=206,39774
2025-09-07T22:02:33.5921098-03:00 [Wander] AgentA pos=(586.3359, 504.5929) dist=456,83615
2025-09-07T22:02:33.5926039-03:00 [SeekPickup] AgentA pos=(579.89844, 506.32608) dist=206,39769
2025-09-07T22:02:33.6105932-03:00 [Wander] AgentA pos=(586.34125, 504.61298) dist=456,83615
2025-09-07T22:02:33.6110046-03:00 [SeekPickup] AgentA pos=(579.9036, 506.34552) dist=206,39764
2025-09-07T22:02:33.6271587-03:00 [Wander] AgentA pos=(586.3464, 504.63214) dist=456,83612
2025-09-07T22:02:33.6275729-03:00 [SeekPickup] AgentA pos=(579.9086, 506.3641) dist=206,39766
2025-09-07T22:02:33.6447437-03:00 [Wander] AgentA pos=(586.3513, 504.65045) dist=456,83606
2025-09-07T22:02:33.6452783-03:00 [SeekPickup] AgentA pos=(579.9134, 506.38184) dist=206,39764
2025-09-07T22:02:33.6602767-03:00 [Wander] AgentA pos=(586.35596, 504.66794) dist=456,83606
2025-09-07T22:02:33.6607702-03:00 [SeekPickup] AgentA pos=(579.9179, 506.39877) dist=206,3976
2025-09-07T22:02:33.6775453-03:00 [Wander] AgentA pos=(586.3604, 504.68463) dist=456,83606
2025-09-07T22:02:33.6781190-03:00 [SeekPickup] AgentA pos=(579.9222, 506.41495) dist=206,39752
2025-09-07T22:02:33.6950269-03:00 [Wander] AgentA pos=(586.3646, 504.70056) dist=456,83606
2025-09-07T22:02:33.6954530-03:00 [SeekPickup] AgentA pos=(579.9263, 506.4304) dist=206,39748
2025-09-07T22:02:33.7097892-03:00 [Wander] AgentA pos=(586.36865, 504.7158) dist=456,8361
2025-09-07T22:02:33.7102536-03:00 [SeekPickup] AgentA pos=(579.9302, 506.44513) dist=206,39742
2025-09-07T22:02:33.7264092-03:00 [Wander] AgentA pos=(586.3725, 504.73032) dist=456,83612
2025-09-07T22:02:33.7271037-03:00 [SeekPickup] AgentA pos=(579.9339, 506.4592) dist=206,39737
2025-09-07T22:02:33.7441300-03:00 [Wander] AgentA pos=(586.3762, 504.74417) dist=456,8361
2025-09-07T22:02:33.7445281-03:00 [SeekPickup] AgentA pos=(579.9375, 506.47263) dist=206,39737
2025-09-07T22:02:33.7613740-03:00 [Wander] AgentA pos=(586.37976, 504.75742) dist=456,8361
2025-09-07T22:02:33.7619996-03:00 [SeekPickup] AgentA pos=(579.9409, 506.48544) dist=206,39734
2025-09-07T22:02:33.7785602-03:00 [Wander] AgentA pos=(586.3831, 504.77005) dist=456,8361
2025-09-07T22:02:33.7790831-03:00 [SeekPickup] AgentA pos=(579.9442, 506.49768) dist=206,39735
2025-09-07T22:02:33.7942178-03:00 [Wander] AgentA pos=(586.38635, 504.7821) dist=456,83606
2025-09-07T22:02:33.7947873-03:00 [SeekPickup] AgentA pos=(579.9473, 506.50937) dist=206,39734
2025-09-07T22:02:33.8088161-03:00 [Wander] AgentA pos=(586.3894, 504.79364) dist=456,8361
2025-09-07T22:02:33.8095460-03:00 [SeekPickup] AgentA pos=(579.95026, 506.52054) dist=206,39726
2025-09-07T22:02:33.8260905-03:00 [Wander] AgentA pos=(586.39233, 504.80463) dist=456,83606
2025-09-07T22:02:33.8266572-03:00 [SeekPickup] AgentA pos=(579.9531, 506.5312) dist=206,3973
2025-09-07T22:02:33.8419327-03:00 [Wander] AgentA pos=(586.39514, 504.81512) dist=456,83606
2025-09-07T22:02:33.8424282-03:00 [SeekPickup] AgentA pos=(579.9559, 506.54135) dist=206,3973
2025-09-07T22:02:33.8604007-03:00 [Wander] AgentA pos=(586.3978, 504.82516) dist=456,83606
2025-09-07T22:02:33.8608266-03:00 [SeekPickup] AgentA pos=(579.95844, 506.5511) dist=206,39726
2025-09-07T22:02:33.8763856-03:00 [Wander] AgentA pos=(586.4004, 504.83475) dist=456,83603
2025-09-07T22:02:33.8768058-03:00 [SeekPickup] AgentA pos=(579.96094, 506.56036) dist=206,39726
2025-09-07T22:02:33.8937243-03:00 [Wander] AgentA pos=(586.40283, 504.8439) dist=456,83603
2025-09-07T22:02:33.8941599-03:00 [SeekPickup] AgentA pos=(579.9633, 506.56924) dist=206,39726
2025-09-07T22:02:33.9097424-03:00 [Wander] AgentA pos=(586.4052, 504.85266) dist=456,83597
2025-09-07T22:02:33.9102406-03:00 [SeekPickup] AgentA pos=(579.9656, 506.57773) dist=206,39726
2025-09-07T22:02:33.9268922-03:00 [Wander] AgentA pos=(586.4074, 504.86102) dist=456,836
2025-09-07T22:02:33.9273513-03:00 [SeekPickup] AgentA pos=(579.9677, 506.58582) dist=206,39723
2025-09-07T22:02:33.9436880-03:00 [Wander] AgentA pos=(586.40955, 504.869) dist=456,836
2025-09-07T22:02:33.9441901-03:00 [SeekPickup] AgentA pos=(579.9698, 506.59354) dist=206,39723
2025-09-07T22:02:33.9604812-03:00 [Wander] AgentA pos=(586.41156, 504.8766) dist=456,836
2025-09-07T22:02:33.9609031-03:00 [SeekPickup] AgentA pos=(579.97174, 506.6009) dist=206,39722
2025-09-07T22:02:33.9745904-03:00 [Wander] AgentA pos=(586.4135, 504.88385) dist=456,836
2025-09-07T22:02:33.9750162-03:00 [SeekPickup] AgentA pos=(579.97363, 506.60794) dist=206,39723
2025-09-07T22:02:33.9908414-03:00 [Wander] AgentA pos=(586.41534, 504.89078) dist=456,836
2025-09-07T22:02:33.9912408-03:00 [SeekPickup] AgentA pos=(579.9754, 506.61465) dist=206,3972
2025-09-07T22:02:34.0079323-03:00 [Wander] AgentA pos=(586.4171, 504.8974) dist=456,836
2025-09-07T22:02:34.0083950-03:00 [SeekPickup] AgentA pos=(579.9771, 506.62106) dist=206,39719
2025-09-07T22:02:34.0242903-03:00 [Wander] AgentA pos=(586.41876, 504.90372) dist=456,83606
2025-09-07T22:02:34.0247720-03:00 [SeekPickup] AgentA pos=(579.9787, 506.62717) dist=206,39714
2025-09-07T22:02:34.0410962-03:00 [Wander] AgentA pos=(586.42035, 504.90973) dist=456,83606
2025-09-07T22:02:34.0416144-03:00 [SeekPickup] AgentA pos=(579.9803, 506.633) dist=206,39717
2025-09-07T22:02:34.0575524-03:00 [Wander] AgentA pos=(586.42194, 504.91547) dist=456,836
2025-09-07T22:02:34.0580403-03:00 [SeekPickup] AgentA pos=(579.9818, 506.63855) dist=206,39722
2025-09-07T22:02:34.0763808-03:00 [Wander] AgentA pos=(586.4234, 504.92096) dist=456,836
2025-09-07T22:02:34.0769579-03:00 [SeekPickup] AgentA pos=(579.9832, 506.6439) dist=206,39719
2025-09-07T22:02:34.0938768-03:00 [Wander] AgentA pos=(586.4248, 504.9262) dist=456,836
2025-09-07T22:02:34.0943535-03:00 [SeekPickup] AgentA pos=(579.98456, 506.64896) dist=206,39717
2025-09-07T22:02:34.1078763-03:00 [Wander] AgentA pos=(586.42615, 504.9312) dist=456,836
2025-09-07T22:02:34.1083342-03:00 [SeekPickup] AgentA pos=(579.9859, 506.6538) dist=206,39722
2025-09-07T22:02:34.1263494-03:00 [Wander] AgentA pos=(586.4274, 504.936) dist=456,83597
2025-09-07T22:02:34.1268728-03:00 [SeekPickup] AgentA pos=(579.9871, 506.65845) dist=206,3972
2025-09-07T22:02:34.1436104-03:00 [Wander] AgentA pos=(586.42865, 504.94055) dist=456,83597
2025-09-07T22:02:34.1440350-03:00 [SeekPickup] AgentA pos=(579.9883, 506.66287) dist=206,39717
2025-09-07T22:02:34.1579973-03:00 [Wander] AgentA pos=(586.4298, 504.94492) dist=456,836
2025-09-07T22:02:34.1584749-03:00 [SeekPickup] AgentA pos=(579.98944, 506.66708) dist=206,39722
2025-09-07T22:02:34.1767669-03:00 [Wander] AgentA pos=(586.43097, 504.94907) dist=456,83594
2025-09-07T22:02:34.1771959-03:00 [SeekPickup] AgentA pos=(579.99054, 506.6711) dist=206,39723
2025-09-07T22:02:34.1935646-03:00 [Wander] AgentA pos=(586.432, 504.95303) dist=456,83594
2025-09-07T22:02:34.1940285-03:00 [SeekPickup] AgentA pos=(579.9916, 506.67496) dist=206,39723
2025-09-07T22:02:34.2083837-03:00 [Wander] AgentA pos=(586.43304, 504.95685) dist=456,83594
2025-09-07T22:02:34.2088102-03:00 [SeekPickup] AgentA pos=(579.99255, 506.67865) dist=206,39723
2025-09-07T22:02:34.2259915-03:00 [Wander] AgentA pos=(586.434, 504.96048) dist=456,83594
2025-09-07T22:02:34.2264894-03:00 [SeekPickup] AgentA pos=(579.9935, 506.68216) dist=206,39726
2025-09-07T22:02:34.2433985-03:00 [Wander] AgentA pos=(586.435, 504.96393) dist=456,83588
2025-09-07T22:02:34.2438356-03:00 [SeekPickup] AgentA pos=(579.99445, 506.68552) dist=206,3973
2025-09-07T22:02:34.2599326-03:00 [Wander] AgentA pos=(586.43585, 504.96725) dist=456,83588
2025-09-07T22:02:34.2604704-03:00 [SeekPickup] AgentA pos=(579.9953, 506.68872) dist=206,3973
2025-09-07T22:02:34.2765615-03:00 [Wander] AgentA pos=(586.4367, 504.9704) dist=456,83588
2025-09-07T22:02:34.2770776-03:00 [SeekPickup] AgentA pos=(579.9961, 506.69177) dist=206,39726
2025-09-07T22:02:34.2917410-03:00 [Wander] AgentA pos=(586.4375, 504.97342) dist=456,83588
2025-09-07T22:02:34.2922324-03:00 [SeekPickup] AgentA pos=(579.9969, 506.6947) dist=206,39726
2025-09-07T22:02:34.3079823-03:00 [Wander] AgentA pos=(586.4383, 504.9763) dist=456,83585
2025-09-07T22:02:34.3085171-03:00 [SeekPickup] AgentA pos=(579.9976, 506.69748) dist=206,39726
2025-09-07T22:02:34.3244177-03:00 [Wander] AgentA pos=(586.439, 504.97903) dist=456,83588
2025-09-07T22:02:34.3249149-03:00 [SeekPickup] AgentA pos=(579.99835, 506.70013) dist=206,3973
2025-09-07T22:02:34.3414290-03:00 [Wander] AgentA pos=(586.4397, 504.98166) dist=456,83588
2025-09-07T22:02:34.3418890-03:00 [SeekPickup] AgentA pos=(579.999, 506.7027) dist=206,39726
2025-09-07T22:02:34.3579343-03:00 [Wander] AgentA pos=(586.44037, 504.9842) dist=456,8359
2025-09-07T22:02:34.3584094-03:00 [SeekPickup] AgentA pos=(579.99963, 506.70514) dist=206,39723
2025-09-07T22:02:34.3748667-03:00 [Wander] AgentA pos=(586.441, 504.98657) dist=456,83594
2025-09-07T22:02:34.3753216-03:00 [SeekPickup] AgentA pos=(580.00024, 506.70743) dist=206,39723
2025-09-07T22:02:34.3775961-03:00 [GameController] Spawned pickup (special=False) at (500.57828, 325.62354)
2025-09-07T22:02:34.3781691-03:00 [GameController] Spawned pickup (special=False) at (946.7814, 668.1886)
2025-09-07T22:02:34.3937060-03:00 [Wander] AgentA pos=(586.4416, 504.98883) dist=456,83594
2025-09-07T22:02:34.3941439-03:00 [SeekPickup] AgentA pos=(580.00085, 506.70963) dist=206,39725
2025-09-07T22:02:34.4082449-03:00 [Wander] AgentA pos=(586.4422, 504.991) dist=456,83588
2025-09-07T22:02:34.4087535-03:00 [SeekPickup] AgentA pos=(580.0014, 506.71173) dist=206,39723
2025-09-07T22:02:34.4263208-03:00 [Wander] AgentA pos=(586.44275, 504.99307) dist=456,83588
2025-09-07T22:02:34.4268498-03:00 [SeekPickup] AgentA pos=(580.00195, 506.71375) dist=206,39725
2025-09-07T22:02:34.4426384-03:00 [Wander] AgentA pos=(586.4433, 504.99506) dist=456,83588
2025-09-07T22:02:34.4431126-03:00 [SeekPickup] AgentA pos=(580.0025, 506.71567) dist=206,39728
2025-09-07T22:02:34.4585027-03:00 [Wander] AgentA pos=(586.4438, 504.99695) dist=456,83588
2025-09-07T22:02:34.4591141-03:00 [SeekPickup] AgentA pos=(580.003, 506.7175) dist=206,39728
2025-09-07T22:02:34.4764943-03:00 [Wander] AgentA pos=(586.4443, 504.99878) dist=456,83588
2025-09-07T22:02:34.4771006-03:00 [SeekPickup] AgentA pos=(580.0034, 506.71927) dist=206,39723
2025-09-07T22:02:34.4933824-03:00 [Wander] AgentA pos=(586.4447, 505.00052) dist=456,83594
2025-09-07T22:02:34.4940758-03:00 [SeekPickup] AgentA pos=(580.00385, 506.72095) dist=206,39722
2025-09-07T22:02:34.5093684-03:00 [Wander] AgentA pos=(586.4451, 505.00217) dist=456,83594
2025-09-07T22:02:34.5098645-03:00 [SeekPickup] AgentA pos=(580.0043, 506.72253) dist=206,39722
2025-09-07T22:02:34.5268167-03:00 [Wander] AgentA pos=(586.44556, 505.00372) dist=456,83594
2025-09-07T22:02:34.5274824-03:00 [SeekPickup] AgentA pos=(580.0047, 506.72406) dist=206,39725
2025-09-07T22:02:34.5432217-03:00 [Wander] AgentA pos=(586.446, 505.00525) dist=456,8359
2025-09-07T22:02:34.5436353-03:00 [SeekPickup] AgentA pos=(580.00507, 506.72552) dist=206,39722
2025-09-07T22:02:34.5579031-03:00 [Wander] AgentA pos=(586.44635, 505.00668) dist=456,83594
2025-09-07T22:02:34.5584111-03:00 [SeekPickup] AgentA pos=(580.00543, 506.72693) dist=206,3972
2025-09-07T22:02:34.5763228-03:00 [Wander] AgentA pos=(586.4467, 505.00806) dist=456,8359
2025-09-07T22:02:34.5768842-03:00 [SeekPickup] AgentA pos=(580.0058, 506.72824) dist=206,39723
2025-09-07T22:02:34.5912558-03:00 [Wander] AgentA pos=(586.4471, 505.00937) dist=456,8359
2025-09-07T22:02:34.5917564-03:00 [SeekPickup] AgentA pos=(580.00616, 506.72952) dist=206,39725
2025-09-07T22:02:34.6080055-03:00 [Wander] AgentA pos=(586.44745, 505.01062) dist=456,83588
2025-09-07T22:02:34.6085592-03:00 [SeekPickup] AgentA pos=(580.00653, 506.73074) dist=206,3973
2025-09-07T22:02:34.6245624-03:00 [Wander] AgentA pos=(586.4478, 505.0118) dist=456,83582
2025-09-07T22:02:34.6250183-03:00 [SeekPickup] AgentA pos=(580.0069, 506.7319) dist=206,39734
2025-09-07T22:02:34.6409052-03:00 [Wander] AgentA pos=(586.4481, 505.01297) dist=456,83582
2025-09-07T22:02:34.6414692-03:00 [SeekPickup] AgentA pos=(580.00714, 506.733) dist=206,3973
2025-09-07T22:02:34.6578227-03:00 [Wander] AgentA pos=(586.44836, 505.01404) dist=456,83588
2025-09-07T22:02:34.6582621-03:00 [SeekPickup] AgentA pos=(580.0074, 506.73404) dist=206,39726
2025-09-07T22:02:34.6751264-03:00 [Wander] AgentA pos=(586.4486, 505.01508) dist=456,8359
2025-09-07T22:02:34.6756242-03:00 [SeekPickup] AgentA pos=(580.0076, 506.73505) dist=206,39723
2025-09-07T22:02:34.6927149-03:00 [Wander] AgentA pos=(586.44885, 505.01605) dist=456,83594
2025-09-07T22:02:34.6931211-03:00 [SeekPickup] AgentA pos=(580.0079, 506.736) dist=206,39723
2025-09-07T22:02:34.7103496-03:00 [Wander] AgentA pos=(586.4491, 505.017) dist=456,83594
2025-09-07T22:02:34.7108785-03:00 [SeekPickup] AgentA pos=(580.0081, 506.7369) dist=206,39723
2025-09-07T22:02:34.7244892-03:00 [Wander] AgentA pos=(586.44934, 505.01788) dist=456,83594
2025-09-07T22:02:34.7249662-03:00 [SeekPickup] AgentA pos=(580.00836, 506.73776) dist=206,39725
2025-09-07T22:02:34.7421471-03:00 [Wander] AgentA pos=(586.4496, 505.01874) dist=456,83588
2025-09-07T22:02:34.7427018-03:00 [SeekPickup] AgentA pos=(580.0086, 506.7386) dist=206,39726
2025-09-07T22:02:34.7591985-03:00 [Wander] AgentA pos=(586.4498, 505.01956) dist=456,83588
2025-09-07T22:02:34.7596797-03:00 [SeekPickup] AgentA pos=(580.0088, 506.7394) dist=206,39723
2025-09-07T22:02:34.7760746-03:00 [Wander] AgentA pos=(586.45, 505.02036) dist=456,8359
2025-09-07T22:02:34.7766452-03:00 [SeekPickup] AgentA pos=(580.009, 506.74017) dist=206,39722
2025-09-07T22:02:34.7922017-03:00 [Wander] AgentA pos=(586.4502, 505.02112) dist=456,83594
2025-09-07T22:02:34.7928496-03:00 [SeekPickup] AgentA pos=(580.00916, 506.7409) dist=206,3972
2025-09-07T22:02:34.8077489-03:00 [Wander] AgentA pos=(586.4504, 505.02185) dist=456,83594
2025-09-07T22:02:34.8082814-03:00 [SeekPickup] AgentA pos=(580.00934, 506.7416) dist=206,39719
2025-09-07T22:02:34.8258486-03:00 [Wander] AgentA pos=(586.45056, 505.02252) dist=456,83594
2025-09-07T22:02:34.8263959-03:00 [SeekPickup] AgentA pos=(580.0095, 506.74228) dist=206,3972
2025-09-07T22:02:34.8410542-03:00 [Wander] AgentA pos=(586.45074, 505.0232) dist=456,83594
2025-09-07T22:02:34.8414963-03:00 [SeekPickup] AgentA pos=(580.0097, 506.74292) dist=206,39722
2025-09-07T22:02:34.8592050-03:00 [Wander] AgentA pos=(586.4509, 505.02383) dist=456,8359
2025-09-07T22:02:34.8596573-03:00 [SeekPickup] AgentA pos=(580.0099, 506.74353) dist=206,39723
2025-09-07T22:02:34.8757315-03:00 [Wander] AgentA pos=(586.4511, 505.0244) dist=456,83588
2025-09-07T22:02:34.8761232-03:00 [SeekPickup] AgentA pos=(580.0101, 506.7441) dist=206,39726
2025-09-07T22:02:34.8927452-03:00 [Wander] AgentA pos=(586.4513, 505.025) dist=456,83588
2025-09-07T22:02:34.8933335-03:00 [SeekPickup] AgentA pos=(580.01025, 506.74466) dist=206,3973
2025-09-07T22:02:34.9087195-03:00 [Wander] AgentA pos=(586.4515, 505.02554) dist=456,83582
2025-09-07T22:02:34.9091037-03:00 [SeekPickup] AgentA pos=(580.01044, 506.74518) dist=206,39734
2025-09-07T22:02:34.9249196-03:00 [Wander] AgentA pos=(586.45166, 505.02606) dist=456,8358
2025-09-07T22:02:34.9254234-03:00 [SeekPickup] AgentA pos=(580.0106, 506.7457) dist=206,39738
2025-09-07T22:02:34.9423047-03:00 [Wander] AgentA pos=(586.45184, 505.02655) dist=456,83572
2025-09-07T22:02:34.9428908-03:00 [SeekPickup] AgentA pos=(580.0108, 506.74615) dist=206,39743
2025-09-07T22:02:34.9593430-03:00 [Wander] AgentA pos=(586.452, 505.027) dist=456,83566
2025-09-07T22:02:34.9598771-03:00 [SeekPickup] AgentA pos=(580.0109, 506.7466) dist=206,39743
2025-09-07T22:02:34.9744272-03:00 [Wander] AgentA pos=(586.45215, 505.02747) dist=456,8357
2025-09-07T22:02:34.9748670-03:00 [SeekPickup] AgentA pos=(580.01105, 506.74704) dist=206,39745
2025-09-07T22:02:34.9911244-03:00 [Wander] AgentA pos=(586.4522, 505.0279) dist=456,83572
2025-09-07T22:02:34.9916203-03:00 [SeekPickup] AgentA pos=(580.0111, 506.74747) dist=206,39738
2025-09-07T22:02:35.0079468-03:00 [Wander] AgentA pos=(586.4523, 505.0283) dist=456,8358
2025-09-07T22:02:35.0084446-03:00 [SeekPickup] AgentA pos=(580.01117, 506.74786) dist=206,39735
2025-09-07T22:02:35.0245122-03:00 [Wander] AgentA pos=(586.45233, 505.0287) dist=456,83582
2025-09-07T22:02:35.0249520-03:00 [SeekPickup] AgentA pos=(580.0112, 506.74823) dist=206,39731
2025-09-07T22:02:35.0426061-03:00 [Wander] AgentA pos=(586.4524, 505.02905) dist=456,83585
2025-09-07T22:02:35.0431541-03:00 [SeekPickup] AgentA pos=(580.0113, 506.7486) dist=206,3973
2025-09-07T22:02:35.0578411-03:00 [Wander] AgentA pos=(586.45245, 505.02942) dist=456,83588
2025-09-07T22:02:35.0584250-03:00 [SeekPickup] AgentA pos=(580.01135, 506.74896) dist=206,39725
2025-09-07T22:02:35.0746053-03:00 [Wander] AgentA pos=(586.4525, 505.0298) dist=456,83594
2025-09-07T22:02:35.0750642-03:00 [SeekPickup] AgentA pos=(580.0114, 506.7493) dist=206,39722
2025-09-07T22:02:35.0924762-03:00 [Wander] AgentA pos=(586.4526, 505.03012) dist=456,83594
2025-09-07T22:02:35.0929517-03:00 [SeekPickup] AgentA pos=(580.0115, 506.74963) dist=206,39719
2025-09-07T22:02:35.1095277-03:00 [Wander] AgentA pos=(586.45264, 505.03043) dist=456,83597
2025-09-07T22:02:35.1099589-03:00 [SeekPickup] AgentA pos=(580.01154, 506.74994) dist=206,39717
2025-09-07T22:02:35.1246387-03:00 [Wander] AgentA pos=(586.4527, 505.03073) dist=456,83597
2025-09-07T22:02:35.1250900-03:00 [SeekPickup] AgentA pos=(580.0116, 506.7502) dist=206,39717
